Date,Close,High,Low,Open,Volume,Adj Close,Daily_Return,MA_20,MA_50,MA_200,Volatility_20,Year,Month,Day_of_Week,Quarter,RSI_14,BB_Upper,BB_Lower,BB_Width,BB_Position,Ann_Volatility,Daily_Range_Pct,Drawdown_Pct,Cum_Return_Pct,YTD_Start_Price,YTD_Return_Pct,Month_Key,Month_Start_Price,Monthly_Return_Pct,Vol_MA_20,Volume_Ratio,MA_Signal,RSI_Signal,BB_Signal,Return_7D,Return_30D,Return_90D,Return_1Y,Data_Type
2016-04-20,118.97000122070312,120.08000183105467,118.72000122070312,119.66999816894533,10233200,118.97000122070312,-0.5101192515562847,117.89650039672853,118.16100021362304,,1.1212239867539495,2016,4,2,2,54.90051994548668,120.13894837023642,115.65405242322063,4.4848959470157865,0.7393591371253322,17.798878997707977,1.143145832056091,-2.082303522055041,11.238900996208478,106.9499969482422,11.238900996208478,2016-04,116.93000030517578,1.7446343198521674,10132130.0,1.009975197712623,Sin datos,Neutral,Dentro de bandas,-0.8831105301790432,0.008407982773572797,,,Histórico
2016-04-21,119.41999816894533,120.5500030517578,119.12999725341795,120.41999816894533,14612800,119.41999816894533,0.378244047764098,118.0370002746582,118.27780014038086,,0.9894863533314932,2016,4,3,2,59.35385760035862,120.01597298132118,116.05802756799521,3.957945413325973,0.8494231854817212,15.707608899643914,1.1890854296706146,-1.7119356634194842,11.659655518024836,106.9499969482422,11.659655518024836,2016-04,116.93000030517578,2.1294773430863723,10063085.0,1.452119305362123,Sin datos,Neutral,Cerca banda superior,-0.5247853950831272,0.09219731171106194,,,Histórico
2016-04-22,117.88999938964844,119.0199966430664,117.27999877929688,118.70999908447266,10047000,117.88999938964844,-1.281191427529882,118.1150001525879,118.34640014648436,,1.0359305410901347,2016,4,4,2,56.187756834030324,120.18686123476816,116.04313907040763,4.1437221643605255,0.4457008085931404,16.44488752356645,1.475950354379521,-2.971193917984825,10.229081583518497,106.9499969482422,10.229081583518497,2016-04,116.93000030517578,0.8210032343856533,10251390.0,0.9800622159531537,Sin datos,Neutral,Dentro de bandas,-0.7409255521515057,1.097674961493178,,,Histórico
2016-04-25,118.2300033569336,118.70999908447266,118.11000061035156,118.13999938964844,4369400,118.2300033569336,0.288407811557767,118.19650039672852,118.32980026245116,,1.0364657823542252,2016,4,0,2,52.211013903957266,120.26943196143698,116.12356883202007,4.1458631294169095,0.5080810579508401,16.453384215223668,0.5074841047832102,-2.6913552617830505,10.546990865413752,106.9499969482422,10.546990865413752,2016-04,116.93000030517578,1.1117788834045461,10275905.0,0.425208290656638,Sin datos,Neutral,Dentro de bandas,0.9563681502389398,1.6332859073090011,,,Histórico
2016-04-26,118.6999969482422,118.88999938964844,118.4499969482422,118.79000091552734,9906800,118.6999969482422,0.3975248058563307,118.1935001373291,118.33660018920898,,0.952788191742084,2016,4,1,2,56.96200392334397,120.09907652081327,116.28792375384492,3.8111527669683483,0.6328985852529885,15.125043644810876,0.3706844589036459,-2.3045292607060066,10.986442576231536,106.9499969482422,10.986442576231536,2016-04,116.93000030517578,1.5137232861087035,10047625.0,0.9859842500093305,Sin datos,Neutral,Dentro de bandas,0.6614643753465543,1.8010278744447827,,,Histórico
2016-04-27,119.04000091552734,119.6999969482422,118.43000030517578,118.97000122070312,7976400,119.04000091552734,0.2864397439145794,118.2905002593994,118.4220002746582,,0.8952720478931542,2016,4,2,2,51.90097306777746,120.0810443551857,116.49995616361309,3.5810881915726043,0.709294107274921,14.212003166836762,1.0668654513600264,-2.0246906045042437,11.304351858126772,106.9499969482422,11.304351858126772,2016-04,116.93000030517578,1.8044989351275742,9907990.0,0.8050472396520384,Sin datos,Neutral,Dentro de bandas,1.1041303510655576,0.23576858728553418,,,Histórico
2016-04-28,121.29000091552734,121.41999816894533,119.7300033569336,119.91999816894533,15133600,121.29000091552734,1.8901209532051544,118.47300033569336,118.53820022583008,,0.9798165705851458,2016,4,3,2,60.68759180359274,120.43263347686364,116.51336719452307,3.9192662823405726,1.2187571287326984,15.554105857370764,1.3933504817010705,-0.17283875265239199,13.408138734426434,106.9499969482422,13.408138734426434,2016-04,116.93000030517578,3.7287271008059397,10197260.0,1.4840849404643992,Sin datos,Neutral,Precio sobre banda superior,1.4300042300455784,3.578140474811553,,,Histórico
2016-04-29,123.6500015258789,123.93000030517578,122.33999633789062,122.43000030517578,19043900,123.6500015258789,1.945750344247421,118.80900039672852,118.64540023803713,,1.0396049288482878,2016,4,4,2,62.800569128808796,120.8882102544251,116.72979053903194,4.1584197153931655,1.6641444251599995,16.50321662093741,1.285890778539442,0.0,15.6147779842561,106.9499969482422,15.6147779842561,2016-04,116.93000030517578,5.747029165453332,10629185.0,1.7916613550333351,Sin datos,Neutral,Precio sobre banda superior,3.933765030811287,5.108808370802587,15.6147779842561,,Histórico
2016-05-02,123.23999786376952,123.95999908447266,123.0500030517578,123.77999877929688,12137500,123.23999786376952,-0.3315840331983843,119.16350021362304,118.7586001586914,,1.0260546379043634,2016,5,0,2,60.97726567451322,121.21560948943177,117.1113909378143,4.104218551617464,1.4932457540644222,16.28811242075624,0.7383934181180163,-0.3315840331983974,15.231417840442552,106.9499969482422,15.231417840442552,2016-05,123.23999786376952,0.0,10853875.0,1.118264214393477,Sin datos,Neutral,Precio sobre banda superior,3.198793965328961,5.396388901159033,14.058301141125785,,Histórico
2016-05-03,122.95999908447266,123.81999969482422,122.51000213623048,123.7300033569336,9063600,122.95999908447266,-0.2271979748055375,119.4284999847412,118.90800018310549,,1.0044461559166238,2016,5,1,2,65.48411980575204,121.43739229657444,117.41960767290794,4.0177846236665005,1.3789667517092368,15.945088403461174,1.0653851401656051,-0.5580286557957205,14.969614392769358,106.9499969482422,14.969614392769358,2016-05,123.23999786376952,-0.2271979748055264,10863760.0,0.8342967812249166,Sin datos,Neutral,Precio sobre banda superior,4.300618984708726,5.863105870968455,13.757057313702026,,Histórico
2016-05-04,122.20999908447266,123.2300033569336,121.51000213623048,122.8499984741211,9398200,122.20999908447266,-0.6099544612754526,119.69199981689454,119.00780014038088,,1.004359418624997,2016,5,2,2,70.20601174394491,121.70071865414454,117.68328097964454,4.017437674500002,1.1267674750900776,15.943711491642933,1.407414478020109,-1.1645793963899544,14.268352100669478,106.9499969482422,14.268352100669478,2016-05,123.23999786376952,-0.8357666318977275,10956200.0,0.8577974115112904,Sin datos,Sobrecompra,Precio sobre banda superior,3.3663161757033544,3.8670706108676844,11.862699390821652,,Histórico
2016-05-05,122.06999969482422,122.7300033569336,121.25,122.62999725341795,8846900,122.06999969482422,-0.1145564116661779,119.86499977111816,119.09700012207033,,0.965625294005444,2016,5,3,2,67.36401646927067,121.79625035912905,117.93374918310728,3.862501176021766,1.0708735928404618,15.328826325672205,1.2124218568310081,-1.2778017076886217,14.137450376832872,106.9499969482422,14.137450376832872,2016-05,123.23999786376952,-0.9493656193005018,10803520.0,0.818890509759782,Sin datos,Neutral,Precio sobre banda superior,2.8390925300962433,4.386862618707754,10.400651199909806,,Histórico
2016-05-06,123.18000030517578,123.80999755859376,122.58999633789062,122.83000183105467,11366800,123.18000030517578,0.9093148301192456,120.10249977111816,119.20220016479492,,0.9773503203851988,2016,5,4,2,71.11801389402257,122.05720041188856,118.14779913034776,3.909401281540795,1.2872050762833684,15.514955349171224,0.9904215113497424,-0.38010611799689925,15.175319139829412,106.9499969482422,15.175319139829412,2016-05,123.23999786376952,-0.04868351154959649,10917915.0,1.0411145351470497,Sin datos,Sobrecompra,Precio sobre banda superior,3.477822041169376,3.852963216682914,9.668803988477936,,Histórico
2016-05-09,120.6500015258789,121.29000091552734,120.58999633789062,121.1999969482422,9236200,120.6500015258789,-2.0539038586043668,120.13349990844726,119.27300018310548,,1.0596366282670242,2016,5,0,2,53.94251922950428,122.2527731649813,118.01422665191322,4.238546513068087,0.6218581926231528,16.82120999093725,0.580194420873315,-2.4262029623769354,12.80972881585658,106.9499969482422,12.80972881585658,2016-05,123.23999786376952,-2.1015874576317484,10887425.0,0.8483364982996439,Sin datos,Neutral,Dentro de bandas,-0.5276604706221155,1.874526061793902,5.991390305823252,,Histórico
2016-05-10,120.9800033569336,121.37999725341795,120.08000183105467,120.73999786376952,9845000,120.9800033569336,0.2735199559727341,120.17999992370603,119.31980026245115,,1.061008209917964,2016,5,1,2,57.56208426547993,122.30201634354196,118.0579835038701,4.24403283967186,0.6885007641197738,16.842983174644488,1.0745539645323345,-2.1593191556787033,13.11828593644666,106.9499969482422,13.11828593644666,2016-05,123.23999786376952,-1.833815762747848,10895200.0,0.9036089287025479,Sin datos,Neutral,Dentro de bandas,-2.1593191556787072,0.7914726212598922,6.51523279325712,,Histórico
2016-05-11,122.12000274658205,122.16000366210938,121.37999725341795,121.8499984741211,7590100,122.12000274658205,0.9423039824896008,120.34750022888184,119.40680038452147,,1.0453386185570002,2016,5,2,2,59.65666641380885,122.43817746599584,118.25682299176785,4.181354474227987,0.923906303238609,16.59423612332179,0.6387212505309673,-1.237362523587713,14.184204049749782,106.9499969482422,14.184204049749782,2016-05,123.23999786376952,-0.9087918992221389,10832630.0,0.7006701050437428,Sin datos,Neutral,Cerca banda superior,-0.9087918992221389,1.724281251314741,6.692297504262812,,Histórico
2016-05-12,121.16000366210938,122.38999938964844,121.0,122.0199966430664,7447100,121.16000366210938,-0.7861112535878401,120.55000038146972,119.45640045166016,,1.0060654249018033,2016,5,3,2,62.19240633654892,122.56213123127333,118.5378695316661,4.024261699607223,0.6515814144739139,15.970793501704204,1.1472427761927635,-2.0137467311299595,13.286589171895002,106.9499969482422,13.286589171895002,2016-05,123.23999786376952,-1.6877590374185014,10546695.0,0.7061074583080292,Sin datos,Neutral,Dentro de bandas,-1.4638869841945068,2.0122986331518877,1.7638217256657596,,Histórico
2016-05-13,121.70999908447266,121.86000061035156,120.66000366210938,121.08999633789062,7672800,121.70999908447266,0.4539414045390044,120.7395004272461,119.47600036621094,,1.0010312173932687,2016,5,4,2,62.77531929195606,122.74156286203264,118.73743799245956,4.004124869573076,0.7423747232763079,15.890877935008945,0.9859477095298729,-1.5689465567861105,13.800843905936212,106.9499969482422,13.800843905936212,2016-05,123.23999786376952,-1.2414790699591949,10538430.0,0.7280780913285945,Sin datos,Neutral,Dentro de bandas,-0.409131825338116,3.927929681621478,2.8303467867911714,,Histórico
2016-05-16,121.8000030517578,122.97000122070312,121.37999725341795,122.93000030517578,7103000,121.8000030517578,0.0739495258912148,120.9425006866455,119.50120040893556,,0.9985492742685066,2016,5,0,2,61.706966832892014,122.93959923518251,118.94540213810849,3.9941970970740215,0.7146870432960021,15.85147830935098,1.3054219437166292,-1.4961572594351475,13.884999090464834,106.9499969482422,13.884999090464834,2016-05,123.23999786376952,-1.168447611954282,10603090.0,0.6698990577275115,Sin datos,Neutral,Dentro de bandas,-0.2211818167784152,3.2903705419444984,6.125299829496944,,Histórico
2016-05-17,122.22000122070312,122.5199966430664,121.4800033569336,121.58000183105467,8619800,122.22000122070312,0.3448260742381359,121.07450065612792,119.52280044555664,,0.9451310067448004,2016,5,1,2,61.936938355979976,122.96476266961753,119.18423864263832,3.780524026979208,0.8030004719981908,15.003489601337114,0.8509190605020595,-1.1564903255391341,14.277704261974634,106.9499969482422,14.277704261974634,2016-05,123.23999786376952,-0.827650649745959,9982505.0,0.8634906769393054,Sin datos,Neutral,Cerca banda superior,-0.7793465514647546,3.8049969748743973,5.836506466783753,,Histórico
2016-05-18,120.0999984741211,121.91999816894533,119.87999725341795,121.22000122070312,13381700,120.0999984741211,-1.7345792222287382,121.13100051879884,119.51320037841796,,1.0240188323674326,2016,5,2,2,45.488998403553836,123.1790381835337,119.08296285406398,4.096075329469727,0.2482951455360024,16.255795009745796,1.6985852967907802,-2.871009306873989,12.295466948206425,106.9499969482422,12.295466948206425,2016-05,123.23999786376952,-2.5478736157715676,10139930.0,1.3197033904573305,Sin datos,Neutral,Dentro de bandas,-0.45586659328789025,0.43485251304902217,1.5301357211809474,,Histórico
2016-05-19,119.87000274658205,119.9800033569336,118.91999816894533,119.0,14339700,119.87000274658205,-0.1915035224489325,121.15350074768068,119.51900039672852,,1.0223966926754036,2016,5,3,2,32.91139415144016,123.19829413303148,119.10870736232988,4.089586770701601,0.18615459872527867,16.2300443404443,0.884295623342256,-3.0570147453704144,12.080417173450142,106.9499969482422,12.080417173450142,2016-05,123.23999786376952,-2.734497870498742,10126275.0,1.4160883444307013,Sin datos,Neutral,Cerca banda inferior,-0.9175075050020132,0.7564945084007402,1.9476108860907893,,Histórico
2016-05-20,119.70999908447266,120.31999969482422,119.30999755859376,120.19000244140624,10379400,119.70999908447266,-0.1334809864379837,121.24450073242188,119.48320037841796,,0.976474137163203,2016,5,4,2,33.672527398072475,123.19744900674829,119.29155245809548,3.9058965486528052,0.10713203003840516,15.501046371721255,0.8437074128768077,-3.186415198370734,11.930811127003182,106.9499969482422,11.930811127003182,2016-05,123.23999786376952,-2.8643288222050645,10142895.0,1.0233173073368107,Sin datos,Neutral,Cerca banda inferior,-1.973471673686844,0.24284116561201774,3.653997141536869,,Histórico
2016-05-23,119.37000274658205,119.5999984741211,118.75,118.86000061035156,8628200,119.37000274658205,-0.2840166573309433,121.3015007019043,119.48240036010742,,0.9784669400735118,2016,5,0,2,33.486669960807305,123.25843458205132,119.34456682175728,3.913867760294039,0.006498922902507949,15.532681137197113,0.7120704151491125,-3.4613819057665705,11.612908978716874,106.9499969482422,11.612908978716874,2016-05,123.23999786376952,-3.1402103085602096,10355835.0,0.8331727958199411,Sin datos,Neutral,Cerca banda inferior,-1.477385986648927,1.255410437353488,1.8341592761382808,,Histórico
2016-05-24,117.3000030517578,118.2300033569336,117.25,118.16999816894533,12772000,117.3000030517578,-1.7341037506874768,121.23150100708008,119.47100036621094,,1.0522268005064228,2016,5,1,2,29.860549128878006,123.33595460809293,119.12704740606723,4.208907202025699,-0.4340899588924413,16.703582621863006,0.8354674607307334,-5.135461703000551,9.67742533786553,106.9499969482422,9.67742533786553,2016-05,123.23999786376952,-4.819859554507488,10499095.0,1.2164858018714946,Sin datos,Sobreventa,Precio bajo banda inferior,-3.6233637875998204,-0.786602620967658,-0.26358095143694804,,Histórico
2016-05-25,116.9800033569336,117.05999755859376,116.31999969482422,116.58999633789062,10487300,116.9800033569336,-0.2728045068191687,121.1285011291504,119.45140045166016,,1.0501312169972192,2016,5,2,2,29.426037400700693,123.22876356314484,119.02823869515595,4.200524867988889,-0.4876141440874271,16.670316264961482,0.6325849226654896,-5.394256438847951,9.378220378580604,106.9499969482422,9.378220378580604,2016-05,123.23999786376952,-5.079515267239598,10624640.0,0.987073444370821,Sin datos,Sobreventa,Precio bajo banda inferior,-3.9573067110482696,-1.4490258092075492,-0.7971462233784865,,Histórico
2016-05-26,116.58000183105467,117.62999725341795,116.38999938964844,117.56999969482422,5893500,116.58000183105467,-0.3419400875365075,120.89300117492677,119.37120056152344,,0.9426145980253132,2016,5,3,2,21.69811012112163,122.7782303709774,119.00777197887614,3.7704583921012613,-0.6438925709689308,14.963542851324569,1.0636454317152064,-5.717751401195528,9.004212396072209,106.9499969482422,9.004212396072209,2016-05,123.23999786376952,-5.404086455824886,10162635.0,0.5799184955476606,Sin datos,Sobreventa,Precio bajo banda inferior,-4.614628811420007,-2.066531473078803,-0.45256491890927064,,Histórico
2016-05-27,115.62000274658205,116.36000061035156,115.29000091552734,116.2699966430664,8686700,115.62000274658205,-0.8234680643287917,120.49150123596192,119.28100067138672,,0.8051927690927952,2016,5,4,2,25.074328023252747,122.10188677414752,118.88111569777632,3.220771076371193,-1.012525533130575,12.782038946921947,0.925445138735607,-6.49413560873774,8.106597518217452,106.9499969482422,8.106597518217452,2016-05,123.23999786376952,-6.1830535940212155,9644775.0,0.900663830934366,Sin datos,Sobreventa,Precio bajo banda inferior,-3.730221302629233,-4.674744930453234,-2.5455130298406736,,Histórico
2016-05-31,116.05999755859376,116.4000015258789,115.5,115.76000213623048,8187600,116.05999755859376,0.3805525009163979,120.13250122070312,119.20620056152345,,0.8208096949911977,2016,5,1,2,25.882299262565994,121.77412061068551,118.49088183072072,3.2832387799647904,-0.7403921661016165,13.029949959944929,0.7754622995098149,-6.138296703293301,8.517999878728656,106.9499969482422,8.517999878728656,2016-05,123.23999786376952,-5.826030858189868,9447280.0,0.8666621503755578,Sin datos,Sobreventa,Precio bajo banda inferior,-3.1784475687741787,-6.1382967032933,-1.451981942103009,,Histórico
2016-06-01,115.94000244140624,116.13999938964844,115.1999969482422,115.97000122070312,8399600,115.94000244140624,-0.1033905908251586,119.7815013885498,119.14580062866212,,0.8218257870902632,2016,6,2,2,16.33981278864792,121.42515296273032,118.13784981436928,3.2873031483610475,-0.6685867636085894,13.046079921964518,0.8107662770503168,-6.235340872890351,8.405802477502355,106.9499969482422,8.405802477502355,2016-06,115.94000244140624,0.0,9414080.0,0.8922380094496754,Sin datos,Sobreventa,Precio bajo banda inferior,-3.149274640296462,-5.923397881289116,-2.308727550323453,,Histórico
2016-06-02,115.66999816894533,115.97000122070312,115.58000183105467,115.77999877929688,4591600,115.66999816894533,-0.232882755541941,119.45450134277344,119.07300064086914,,0.8184240646375224,2016,6,3,2,17.66777498202734,121.09134947204849,117.81765321349839,3.2736962585501033,-0.6560336924795348,12.992079252129217,0.3371655535766727,-6.453702594790046,8.153344057525413,106.9499969482422,8.153344057525413,2016-06,115.94000244140624,-0.23288275554191884,9173750.0,0.5005150565472135,Sin datos,Sobreventa,Precio bajo banda inferior,-3.0996100297423057,-5.928758108170729,-4.1911745608327,,Histórico
